ID,year,city_ID,city_FAA,aveTemp,LAT,LONG,ELEV,City
1388,2005,23,DSM,52.375,41.5338,-93.653,291.7,Des Moines
1389,2006,23,DSM,53.3,41.5338,-93.653,291.7,Des Moines
1390,2007,23,DSM,51.31666667,41.5338,-93.653,291.7,Des Moines
1391,2008,23,DSM,48.51666667,41.5338,-93.653,291.7,Des Moines
1392,2009,23,DSM,50.35833333,41.5338,-93.653,291.7,Des Moines
1393,2010,23,DSM,51.58333333,41.5338,-93.653,291.7,Des Moines
1394,2011,23,DSM,52.14166667,41.5338,-93.653,291.7,Des Moines
1395,2012,23,DSM,56.025,41.5338,-93.653,291.7,Des Moines
1396,2013,23,DSM,50.76666667,41.5338,-93.653,291.7,Des Moines
1397,2014,23,DSM,49.53333333,41.5338,-93.653,291.7,Des Moines
1398,2015,23,DSM,53.24166667,41.5338,-93.653,291.7,Des Moines
1399,2016,23,DSM,54.80833333,41.5338,-93.653,291.7,Des Moines
1400,2017,23,DSM,53.975,41.5338,-93.653,291.7,Des Moines
1401,2018,23,DSM,50.98333333,41.5338,-93.653,291.7,Des Moines
1402,2019,23,DSM,49.69166667,41.5338,-93.653,291.7,Des Moines
1403,2020,23,DSM,51.825,41.5338,-93.653,291.7,Des Moines
1404,1960,24,DTW,48.23333333,42.2313,-83.3308,192.3,Detroit
1405,1961,24,DTW,49.125,42.2313,-83.3308,192.3,Detroit
1406,1962,24,DTW,47.5,42.2313,-83.3308,192.3,Detroit
1407,1963,24,DTW,46.8,42.2313,-83.3308,192.3,Detroit
1408,1964,24,DTW,48.1,42.2313,-83.3308,192.3,Detroit
1409,1965,24,DTW,48.26666667,42.2313,-83.3308,192.3,Detroit
1410,1966,24,DTW,47.975,42.2313,-83.3308,192.3,Detroit
1411,1967,24,DTW,47.69166667,42.2313,-83.3308,192.3,Detroit
1412,1968,24,DTW,49.25,42.2313,-83.3308,192.3,Detroit
1413,1969,24,DTW,48.575,42.2313,-83.3308,192.3,Detroit
1414,1970,24,DTW,48.725,42.2313,-83.3308,192.3,Detroit
1415,1971,24,DTW,49.09166667,42.2313,-83.3308,192.3,Detroit
1416,1972,24,DTW,47.24166667,42.2313,-83.3308,192.3,Detroit
1417,1973,24,DTW,50.675,42.2313,-83.3308,192.3,Detroit
1418,1974,24,DTW,48.19166667,42.2313,-83.3308,192.3,Detroit
1419,1975,24,DTW,49.43333333,42.2313,-83.3308,192.3,Detroit
1420,1976,24,DTW,48.075,42.2313,-83.3308,192.3,Detroit
1421,1977,24,DTW,48.9,42.2313,-83.3308,192.3,Detroit
1422,1978,24,DTW,47.21666667,42.2313,-83.3308,192.3,Detroit
1423,1979,24,DTW,46.89166667,42.2313,-83.3308,192.3,Detroit
1424,1980,24,DTW,47.18333333,42.2313,-83.3308,192.3,Detroit
1425,1981,24,DTW,48.1,42.2313,-83.3308,192.3,Detroit
1426,1982,24,DTW,47.975,42.2313,-83.3308,192.3,Detroit
1427,1983,24,DTW,49.24166667,42.2313,-83.3308,192.3,Detroit
1428,1984,24,DTW,48.75,42.2313,-83.3308,192.3,Detroit
1429,1985,24,DTW,48.16666667,42.2313,-83.3308,192.3,Detroit
1430,1986,24,DTW,49.68333333,42.2313,-83.3308,192.3,Detroit
1431,1987,24,DTW,51.375,42.2313,-83.3308,192.3,Detroit
1432,1988,24,DTW,49.75833333,42.2313,-83.3308,192.3,Detroit
1433,1989,24,DTW,47.91666667,42.2313,-83.3308,192.3,Detroit
1434,1990,24,DTW,51.26666667,42.2313,-83.3308,192.3,Detroit
1435,1991,24,DTW,52.01666667,42.2313,-83.3308,192.3,Detroit
1436,1992,24,DTW,48.71666667,42.2313,-83.3308,192.3,Detroit
1437,1993,24,DTW,49.85833333,42.2313,-83.3308,192.3,Detroit
1438,1994,24,DTW,50.375,42.2313,-83.3308,192.3,Detroit
1439,1995,24,DTW,50,42.2313,-83.3308,192.3,Detroit
1440,1996,24,DTW,48.23333333,42.2313,-83.3308,192.3,Detroit
1441,1997,24,DTW,48.49166667,42.2313,-83.3308,192.3,Detroit
1442,1998,24,DTW,53.44166667,42.2313,-83.3308,192.3,Detroit
1443,1999,24,DTW,51.3,42.2313,-83.3308,192.3,Detroit
1444,2000,24,DTW,49.775,42.2313,-83.3308,192.3,Detroit
1445,2001,24,DTW,51.55,42.2313,-83.3308,192.3,Detroit
1446,2002,24,DTW,50.96666667,42.2313,-83.3308,192.3,Detroit
1447,2003,24,DTW,48.96666667,42.2313,-83.3308,192.3,Detroit
1448,2004,24,DTW,50.11666667,42.2313,-83.3308,192.3,Detroit
1449,2005,24,DTW,50.825,42.2313,-83.3308,192.3,Detroit
1450,2006,24,DTW,52.15833333,42.2313,-83.3308,192.3,Detroit
1451,2007,24,DTW,50.90833333,42.2313,-83.3308,192.3,Detroit
1452,2008,24,DTW,49.65,42.2313,-83.3308,192.3,Detroit
1453,2009,24,DTW,49.33333333,42.2313,-83.3308,192.3,Detroit
1454,2010,24,DTW,51.85833333,42.2313,-83.3308,192.3,Detroit
1455,2011,24,DTW,51.125,42.2313,-83.3308,192.3,Detroit
1456,2012,24,DTW,53.825,42.2313,-83.3308,192.3,Detroit
1457,2013,24,DTW,49.84166667,42.2313,-83.3308,192.3,Detroit
1458,2014,24,DTW,47.68333333,42.2313,-83.3308,192.3,Detroit
1459,2015,24,DTW,50.775,42.2313,-83.3308,192.3,Detroit
1460,2016,24,DTW,52.89166667,42.2313,-83.3308,192.3,Detroit
1461,2017,24,DTW,52.38333333,42.2313,-83.3308,192.3,Detroit
1462,2018,24,DTW,51.39166667,42.2313,-83.3308,192.3,Detroit
1463,2019,24,DTW,50.5,42.2313,-83.3308,192.3,Detroit
1464,2020,24,DTW,51.90833333,42.2313,-83.3308,192.3,Detroit
1465,1960,25,HOU,68.46666667,29.63806,-95.28194,13.4,Houston
1466,1961,25,HOU,69.2,29.63806,-95.28194,13.4,Houston
1467,1962,25,HOU,69.68333333,29.63806,-95.28194,13.4,Houston
1468,1963,25,HOU,69.55,29.63806,-95.28194,13.4,Houston
1469,1964,25,HOU,68.625,29.63806,-95.28194,13.4,Houston
1470,1965,25,HOU,70.86666667,29.63806,-95.28194,13.4,Houston
1471,1966,25,HOU,68.64166667,29.63806,-95.28194,13.4,Houston
1472,1967,25,HOU,70.13333333,29.63806,-95.28194,13.4,Houston
1473,1968,25,HOU,68.625,29.63806,-95.28194,13.4,Houston
1474,1969,25,HOU,70,29.63806,-95.28194,13.4,Houston
1475,1970,25,HOU,69.10833333,29.63806,-95.28194,13.4,Houston
1476,1971,25,HOU,70.56666667,29.63806,-95.28194,13.4,Houston
1477,1972,25,HOU,70.36666667,29.63806,-95.28194,13.4,Houston
1478,1973,25,HOU,69.65,29.63806,-95.28194,13.4,Houston
1479,1974,25,HOU,70.54166667,29.63806,-95.28194,13.4,Houston
1480,1975,25,HOU,69.75,29.63806,-95.28194,13.4,Houston
1481,1976,25,HOU,67.55,29.63806,-95.28194,13.4,Houston
1482,1977,25,HOU,69.375,29.63806,-95.28194,13.4,Houston
1483,1978,25,HOU,67.75,29.63806,-95.28194,13.4,Houston
1484,1979,25,HOU,67.2,29.63806,-95.28194,13.4,Houston
1485,1980,25,HOU,69.26666667,29.63806,-95.28194,13.4,Houston
1486,1981,25,HOU,69.40833333,29.63806,-95.28194,13.4,Houston
1487,1982,25,HOU,69.50833333,29.63806,-95.28194,13.4,Houston
1488,1983,25,HOU,67.49166667,29.63806,-95.28194,13.4,Houston
1489,1984,25,HOU,69.76666667,29.63806,-95.28194,13.4,Houston
1490,1985,25,HOU,69.63333333,29.63806,-95.28194,13.4,Houston
1491,1986,25,HOU,70.74166667,29.63806,-95.28194,13.4,Houston
1492,1987,25,HOU,69.325,29.63806,-95.28194,13.4,Houston
1493,1988,25,HOU,69.325,29.63806,-95.28194,13.4,Houston
1494,1989,25,HOU,68.775,29.63806,-95.28194,13.4,Houston
1495,1990,25,HOU,70.93333333,29.63806,-95.28194,13.4,Houston
1496,1991,25,HOU,70.8,29.63806,-95.28194,13.4,Houston
1497,1992,25,HOU,70.05,29.63806,-95.28194,13.4,Houston
1498,1993,25,HOU,69.475,29.63806,-95.28194,13.4,Houston
1499,1994,25,HOU,70.19166667,29.63806,-95.28194,13.4,Houston
1500,1995,25,HOU,70.175,29.63806,-95.28194,13.4,Houston
1501,1996,25,HOU,70.025,29.63806,-95.28194,13.4,Houston
1502,1997,25,HOU,69.3,29.63806,-95.28194,13.4,Houston
1503,1998,25,HOU,72.25833333,29.63806,-95.28194,13.4,Houston
1504,1999,25,HOU,71.59166667,29.63806,-95.28194,13.4,Houston
1505,2000,25,HOU,71.09166667,29.63806,-95.28194,13.4,Houston
1506,2001,25,HOU,69.93333333,29.63806,-95.28194,13.4,Houston
1507,2002,25,HOU,69.89166667,29.63806,-95.28194,13.4,Houston
1508,2003,25,HOU,69.86666667,29.63806,-95.28194,13.4,Houston
1509,2004,25,HOU,70.89166667,29.63806,-95.28194,13.4,Houston
1510,2005,25,HOU,71.36666667,29.63806,-95.28194,13.4,Houston
1511,2006,25,HOU,71.375,29.63806,-95.28194,13.4,Houston
1512,2007,25,HOU,70.975,29.63806,-95.28194,13.4,Houston
1513,2008,25,HOU,71.25,29.63806,-95.28194,13.4,Houston
1514,2009,25,HOU,71.10833333,29.63806,-95.28194,13.4,Houston
1515,2010,25,HOU,69.70833333,29.63806,-95.28194,13.4,Houston
1516,2011,25,HOU,72.35833333,29.63806,-95.28194,13.4,Houston
1517,2012,25,HOU,72.575,29.63806,-95.28194,13.4,Houston
1518,2013,25,HOU,70.34166667,29.63806,-95.28194,13.4,Houston
1519,2014,25,HOU,69.525,29.63806,-95.28194,13.4,Houston
1520,2015,25,HOU,71.23333333,29.63806,-95.28194,13.4,Houston
1521,2016,25,HOU,72.9,29.63806,-95.28194,13.4,Houston
1522,2017,25,HOU,73.28333333,29.63806,-95.28194,13.4,Houston
1523,2018,25,HOU,71.05833333,29.63806,-95.28194,13.4,Houston
1524,2019,25,HOU,71.74166667,29.63806,-95.28194,13.4,Houston
1525,2020,25,HOU,73.44166667,29.63806,-95.28194,13.4,Houston
1526,1960,26,ICT,55.06666667,37.6475,-97.43,402.6,Wichita
1527,1961,26,ICT,54.95833333,37.6475,-97.43,402.6,Wichita
1528,1962,26,ICT,56.93333333,37.6475,-97.43,402.6,Wichita
1529,1963,26,ICT,57.86666667,37.6475,-97.43,402.6,Wichita
1530,1964,26,ICT,57.56666667,37.6475,-97.43,402.6,Wichita
1531,1965,26,ICT,57.68333333,37.6475,-97.43,402.6,Wichita
1532,1966,26,ICT,56.2,37.6475,-97.43,402.6,Wichita
1533,1967,26,ICT,56.08333333,37.6475,-97.43,402.6,Wichita
1534,1968,26,ICT,55.36666667,37.6475,-97.43,402.6,Wichita
1535,1969,26,ICT,55.16666667,37.6475,-97.43,402.6,Wichita
1536,1970,26,ICT,55.875,37.6475,-97.43,402.6,Wichita
1537,1971,26,ICT,55.625,37.6475,-97.43,402.6,Wichita
1538,1972,26,ICT,54.68333333,37.6475,-97.43,402.6,Wichita
1539,1973,26,ICT,55.81666667,37.6475,-97.43,402.6,Wichita
1540,1974,26,ICT,56.175,37.6475,-97.43,402.6,Wichita
1541,1975,26,ICT,55.20833333,37.6475,-97.43,402.6,Wichita
1542,1976,26,ICT,55.59166667,37.6475,-97.43,402.6,Wichita
1543,1977,26,ICT,58.23333333,37.6475,-97.43,402.6,Wichita
1544,1978,26,ICT,55.55,37.6475,-97.43,402.6,Wichita
1545,1979,26,ICT,54.54166667,37.6475,-97.43,402.6,Wichita
1546,1980,26,ICT,57.64166667,37.6475,-97.43,402.6,Wichita
1547,1981,26,ICT,57.9,37.6475,-97.43,402.6,Wichita
1548,1982,26,ICT,55.075,37.6475,-97.43,402.6,Wichita
1549,1983,26,ICT,54.15,37.6475,-97.43,402.6,Wichita
1550,1984,26,ICT,56.44166667,37.6475,-97.43,402.6,Wichita
1551,1985,26,ICT,55.1,37.6475,-97.43,402.6,Wichita
1552,1986,26,ICT,58.125,37.6475,-97.43,402.6,Wichita
1553,1987,26,ICT,57.45833333,37.6475,-97.43,402.6,Wichita
1554,1988,26,ICT,57.04166667,37.6475,-97.43,402.6,Wichita
1555,1989,26,ICT,55.3,37.6475,-97.43,402.6,Wichita
1556,1990,26,ICT,58.36666667,37.6475,-97.43,402.6,Wichita
1557,1991,26,ICT,58.59166667,37.6475,-97.43,402.6,Wichita
1558,1992,26,ICT,56.85,37.6475,-97.43,402.6,Wichita
1559,1993,26,ICT,54.84166667,37.6475,-97.43,402.6,Wichita
1560,1994,26,ICT,57.225,37.6475,-97.43,402.6,Wichita
1561,1995,26,ICT,55.80833333,37.6475,-97.43,402.6,Wichita
1562,1996,26,ICT,55.49166667,37.6475,-97.43,402.6,Wichita
1563,1997,26,ICT,55.65833333,37.6475,-97.43,402.6,Wichita
1564,1998,26,ICT,58.89166667,37.6475,-97.43,402.6,Wichita
1565,1999,26,ICT,58.11666667,37.6475,-97.43,402.6,Wichita
1566,2000,26,ICT,57.35833333,37.6475,-97.43,402.6,Wichita
1567,2001,26,ICT,58.29166667,37.6475,-97.43,402.6,Wichita
1568,2002,26,ICT,56.80833333,37.6475,-97.43,402.6,Wichita
1569,2003,26,ICT,56.66666667,37.6475,-97.43,402.6,Wichita
1570,2004,26,ICT,57.39166667,37.6475,-97.43,402.6,Wichita
1571,2005,26,ICT,57.83333333,37.6475,-97.43,402.6,Wichita
1572,2006,26,ICT,59.50833333,37.6475,-97.43,402.6,Wichita
1573,2007,26,ICT,57.44166667,37.6475,-97.43,402.6,Wichita
1574,2008,26,ICT,56.025,37.6475,-97.43,402.6,Wichita
1575,2009,26,ICT,56.35833333,37.6475,-97.43,402.6,Wichita
1576,2010,26,ICT,58.25,37.6475,-97.43,402.6,Wichita
1577,2011,26,ICT,58.46666667,37.6475,-97.43,402.6,Wichita
1578,2012,26,ICT,61.43333333,37.6475,-97.43,402.6,Wichita
1579,2013,26,ICT,56.225,37.6475,-97.43,402.6,Wichita
1580,2014,26,ICT,56.84166667,37.6475,-97.43,402.6,Wichita
1581,2015,26,ICT,59.26666667,37.6475,-97.43,402.6,Wichita
1582,2016,26,ICT,60.4,37.6475,-97.43,402.6,Wichita
1583,2017,26,ICT,59.35,37.6475,-97.43,402.6,Wichita
1584,2018,26,ICT,58.025,37.6475,-97.43,402.6,Wichita
1585,2019,26,ICT,57.225,37.6475,-97.43,402.6,Wichita
1586,2020,26,ICT,58.09166667,37.6475,-97.43,402.6,Wichita
1587,1960,27,IND,50.425,39.72517,-86.28168,241.1,Indianapolis
1588,1961,27,IND,51.16666667,39.72517,-86.28168,241.1,Indianapolis
1589,1962,27,IND,51.50833333,39.72517,-86.28168,241.1,Indianapolis
1590,1963,27,IND,50.03333333,39.72517,-86.28168,241.1,Indianapolis
1591,1964,27,IND,53.10833333,39.72517,-86.28168,241.1,Indianapolis
1592,1965,27,IND,52.79166667,39.72517,-86.28168,241.1,Indianapolis
1593,1966,27,IND,51.99166667,39.72517,-86.28168,241.1,Indianapolis
1594,1967,27,IND,52.50833333,39.72517,-86.28168,241.1,Indianapolis
1595,1968,27,IND,51.85833333,39.72517,-86.28168,241.1,Indianapolis
1596,1969,27,IND,51.1,39.72517,-86.28168,241.1,Indianapolis
